1	3
1	7
1	9
1	10
1	12
1	21
1	26
2	6
2	8
2	11
2	14
2	20
2	27
3	5
3	12
3	17
3	19
3	20
4	5
4	6
4	18
4	21
4	28
5	6
5	7
5	22
6	14
6	23
7	9
7	25
8	10
8	11
8	19
9	15
9	17
10	13
10	16
11	15
12	13
13	15
14	16
18	24
