1	2
1	5
1	13
1	15
1	19
1	22
1	23
2	3
2	4
2	7
2	21
2	26
3	4
3	6
3	9
3	18
3	20
4	6
4	11
4	16
5	7
5	9
5	10
5	15
6	10
6	12
6	13
7	8
7	15
8	11
8	14
8	18
9	12
9	20
10	16
10	17
11	24
12	28
13	21
14	19
14	25
17	27
