1	2
1	9
1	14
1	16
1	21
1	23
1	26
2	3
2	5
2	7
2	18
2	22
3	4
3	6
3	8
3	10
3	14
4	11
4	13
4	18
4	20
5	11
5	12
5	15
5	17
6	8
6	13
6	24
6	25
7	9
7	11
7	12
8	15
8	19
9	10
9	20
10	27
10	28
12	14
13	19
15	16
17	21
