1	2
1	6
1	9
1	11
1	20
1	22
1	27
2	6
2	8
2	11
2	13
2	19
3	4
3	5
3	6
3	8
3	15
3	16
4	6
4	8
4	10
4	23
5	17
5	18
5	21
5	28
6	24
7	12
7	14
7	15
7	21
8	10
9	13
9	18
9	25
10	14
10	20
11	12
12	14
13	19
15	26
16	17
