1	4
1	10
1	11
1	13
1	17
1	24
1	26
2	5
2	6
2	10
2	13
2	15
2	16
3	5
3	7
3	9
3	11
3	12
3	17
4	11
4	12
4	14
4	16
5	7
5	15
5	20
6	9
6	10
6	18
6	25
7	8
7	15
8	12
8	13
8	27
9	20
9	21
10	22
14	19
14	21
18	28
19	23
