1	2
1	4
1	6
1	12
1	17
1	19
1	21
2	3
2	8
2	11
2	15
2	26
3	5
3	8
3	12
3	15
3	19
4	5
4	6
4	9
4	17
5	7
5	14
5	23
6	11
6	16
6	21
7	13
7	14
7	27
8	13
8	18
9	10
9	13
9	28
10	11
10	14
10	25
12	16
15	22
18	20
20	24
