1	2
1	8
1	10
1	13
1	19
1	23
1	25
2	4
2	7
2	14
2	15
2	21
3	5
3	8
3	10
3	11
3	13
3	17
4	7
4	10
4	12
4	26
5	6
5	9
5	11
5	20
6	12
6	13
6	18
6	22
7	9
7	14
8	16
8	21
9	10
9	16
11	15
12	27
14	19
15	17
18	24
20	28
