1	2
1	6
1	8
1	12
1	20
1	21
1	28
2	5
2	9
2	13
2	17
2	23
3	5
3	6
3	7
3	10
3	18
3	22
4	7
4	9
4	12
4	15
4	16
5	10
5	14
5	15
6	12
6	15
6	16
7	13
7	19
8	9
8	24
8	25
9	20
10	13
10	19
11	14
11	26
11	27
14	18
17	21
