1	2
1	4
1	7
1	9
1	11
1	13
1	19
2	7
2	11
2	16
2	20
2	23
3	4
3	8
3	12
3	17
3	18
3	26
4	5
4	21
4	27
5	6
5	8
5	10
5	19
6	10
6	14
6	16
6	17
7	8
7	9
8	11
9	21
9	25
10	13
10	15
12	14
12	20
13	28
14	18
15	22
15	24
