1	4
1	5
1	6
1	12
1	13
1	17
1	19
2	5
2	6
2	13
2	14
2	18
2	23
3	9
3	10
3	17
3	18
3	26
3	27
4	10
4	12
4	20
4	21
5	7
5	22
5	25
6	8
6	9
6	10
7	9
7	10
7	13
8	14
8	16
8	20
9	12
11	15
11	16
11	28
14	15
15	24
19	21
