1	3
1	12
1	14
1	15
1	17
1	22
1	27
2	3
2	10
2	12
2	15
2	17
2	26
3	5
3	6
3	11
3	20
4	6
4	7
4	9
4	19
4	25
5	7
5	13
5	20
5	21
6	8
6	11
6	12
7	10
7	23
8	9
8	10
8	18
9	15
9	28
10	13
11	24
13	21
14	16
14	18
16	19
