1	2
1	4
1	6
1	13
1	14
1	15
1	18
2	4
2	15
2	19
2	27
2	28
3	5
3	6
3	8
3	10
3	13
3	20
4	7
4	10
4	22
5	6
5	7
5	14
5	21
6	25
6	26
7	17
7	24
8	9
8	12
8	13
9	11
9	16
9	17
10	14
10	15
11	20
11	23
12	18
12	21
16	19
